route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1419799,1539794,10015397941039474,105,105,0,
1419799,1539794,10115397941039474,105,105,0,
1419799,1539794,1015397941039474,105,105,0,
1419799,1539794,10215397941039474,105,105,0,
1419799,1539794,10315397941039474,105,105,0,
1419799,1539794,10415397941039474,105,105,0,
1419799,1539794,10515397941039474,105,105,0,
1419799,1539794,10615397941039474,105,105,0,
1419799,1539794,10715397941039474,105,105,0,
1419799,1539794,10815397941039474,105,105,0,
1419799,1539794,10915397941039474,105,105,0,
1419799,1539794,11015397941039474,105,105,0,
1419799,1539794,11115397941039474,105,105,0,
1419799,1539794,1115397941039474,105,105,0,
1419799,1539794,11215397941039474,105,105,0,
1419799,1539794,11315397941039474,105,105,0,
1419799,1539794,11415397941039474,105,105,0,
1419799,1539794,11515397941039474,105,105,0,
1419799,1539794,115397941039474,105,105,0,
1419799,1539794,11615397941039474,105,105,0,
1419799,1539794,11715397941039474,105,105,0,
1419799,1539794,11815397941039474,105,105,0,
1419799,1539794,11915397941039474,105,105,0,
1419799,1539794,12015397941039474,105,105,0,
1419799,1539794,12115397941039474,105,105,0,
1419799,1539794,1215397941039474,105,105,0,
1419799,1539794,12215397941039474,105,105,0,
1419799,1539794,12315397941039474,105,105,0,
1419799,1539794,12415397941039474,105,105,0,
1419799,1539794,12515397941039474,105,105,0,
1419799,1539794,12615397941039474,105,105,0,
1419799,1539794,12715397941039474,105,105,0,
1419799,1539794,12815397941039474,105,105,0,
1419799,1539794,12915397941039474,105,105,0,
1419799,1539794,13015397941039474,105,105,0,
1419799,1539794,13115397941039474,105,105,0,
1419799,1539794,1315397941039474,105,105,0,
1419799,1539794,13215397941039474,105,105,0,
1419799,1539794,13315397941039474,105,105,0,
1419799,1539794,13415397941039474,105,105,0,
1419799,1539794,13515397941039474,105,105,0,
1419799,1539794,13615397941039474,105,105,0,
1419799,1539794,13715397941039474,105,105,0,
1419799,1539794,13815397941039474,105,105,0,
1419799,1539794,13915397941039474,105,105,0,
1419799,1539794,14015397941039474,105,105,0,
1419799,1539794,14115397941039474,105,105,0,
1419799,1539794,1415397941039474,105,105,0,
1419799,1539794,14215397941039474,105,105,0,
1419799,1539794,14315397941039474,105,105,0,
1419799,1539794,14415397941039474,105,105,0,
1419799,1539794,14515397941039474,105,105,0,
1419799,1539794,14615397941039474,105,105,0,
1419799,1539794,14715397941039474,105,105,0,
1419799,1539794,14815397941039474,105,105,0,
1419799,1539794,14915397941039474,105,105,0,
1419799,1539794,15015397941039474,105,105,0,
1419799,1539794,15115397941039474,105,105,0,
1419799,1539794,1515397941039474,105,105,0,
