from_stop_id,to_stop_id,transfer_type,min_transfer_time
3343796,3747943,2,233
4246835,3343805,2,209
3343796,3747942,2,189
3343815,3686993,2,207
3343773,4726959,2,198
3343796,3765270,2,227
3343815,3686994,2,237
3343810,3686543,2,307
3343784,4037266,2,196
3343810,3686546,2,234
3343810,3686545,2,230
3343335,3807601,2,194
3343767,4008283,2,225
3343757,3813050,2,232
3343789,3747935,2,240
3343757,3813051,2,212
3343789,3747934,2,242
3343808,3686375,2,189
3343808,3686374,2,197
3343786,3747869,2,209
3343786,3747868,2,195
3343804,4035976,2,240
3343804,4035975,2,198
3343785,3748057,2,216
3343785,3748056,2,264
3343335,3813503,2,243
3343334,4473284,2,221
3343785,3747868,2,195
3343335,3813502,2,217
3343334,4473283,2,194
3343776,3807630,2,270
3343785,3747869,2,209
3343785,3748055,2,287
3343768,4726922,2,249
3343783,4996983,2,196
3343802,3813540,2,214
3343335,3764476,2,251
3343335,3764475,2,191
3343802,3813541,2,235
3343765,3811284,2,201
3343768,4726918,2,249
3343773,3807570,2,198
3343764,3716877,2,209
3343768,3893344,2,233
4723767,3343801,2,243
4723767,3343802,2,243
3343768,3893342,2,228
3343768,3893343,2,216
3343768,4726919,2,256
3343795,3747850,2,227
3343795,3747851,2,207
3343768,4726920,2,234
3343762,3765220,2,239
3343768,4726921,2,236
3343778,3748028,2,225
3343768,5018223,2,249
3343762,3765221,2,217
3343780,4996985,2,240
3343786,3747834,2,197
3343334,5151522,2,194
3343786,3747835,2,241
3343785,3687079,2,209
3343785,3687078,2,191
3343775,3764648,2,270
3343767,2053,2,180
3343335,5151522,2,194
3343334,5074004,2,221
3343334,5074005,2,191
3343769,4726962,2,282
3343769,4726961,2,196
3343798,4036200,2,200
4246798,3343806,2,207
3343765,4739208,2,209
4246798,3343805,2,207
3343767,3811232,2,261
3343768,5138169,2,233
3343768,5138168,2,216
3343795,3747848,2,218
3343795,3747849,2,205
3343774,3749774,2,198
3343775,3764611,2,246
3343777,3747982,2,198
3343767,5018187,2,209
3343767,5018186,2,253
3343815,3730093,2,203
3343815,3730094,2,241
3343777,3747981,2,221
3343785,3747835,2,241
3343785,3747834,2,197
3343768,5138167,2,261
3343770,3807572,2,213
3343785,2111,2,180
3343771,4016439,2,253
3343798,4036211,2,205
3343785,2112,2,180
3343768,2053,2,180
3343777,967988,2,180
3343776,5018390,2,270
3343776,5018395,2,246
3343779,3687467,2,191
3343765,4009639,2,209
3343796,3765294,2,207
3343809,4035966,2,230
3343809,4035965,2,234
3343809,4035968,2,307
3343772,4036824,2,253
3343809,4037520,2,234
3343772,1712,2,180
3343765,4009640,2,279
3343775,3807630,2,270
3343812,4037553,2,205
3343787,5138083,2,228
3343787,5138082,2,228
3724087,3343806,2,221
3724087,3343805,2,221
3343792,4037178,2,197
3343792,4037177,2,215
3343756,3749893,2,187
4723799,3343806,2,202
3343775,4037046,2,270
3343756,3749894,2,227
4723799,3343805,2,202
3343768,2224140,2,233
3343768,2224141,2,233
3343786,4037189,2,209
3343787,3687299,2,209
3343786,4037187,2,195
3343786,3687078,2,191
3343786,4037188,2,191
3343764,4037204,2,198
3343786,3687079,2,209
3343786,3813102,2,195
3343786,3813103,2,220
3343769,4036655,2,196
3343769,4036656,2,282
3343809,3619914,2,230
3343768,3764801,2,228
3343767,5138223,2,229
3343809,3619913,2,234
3343768,3764800,2,207
3343768,3764803,2,233
3343768,3764802,2,216
3343783,4997018,2,200
3343778,967988,2,180
3343772,4016495,2,253
3343778,967989,2,180
3343780,3687441,2,266
3343766,3765443,2,209
3343807,4037547,2,189
3343767,3893342,2,228
3343767,3893341,2,207
3343767,3893344,2,233
3343767,3893343,2,216
3343809,3619944,2,230
3343752,4726721,2,308
3343796,2094,2,180
3343809,3619943,2,234
3343803,4439456,2,231
3343761,4045017,2,239
3343746,3812942,2,319
3343802,3813098,2,275
3343769,4016531,2,199
3343778,1766,2,180
3343778,1767,2,180
3343786,2111,2,180
3343786,2112,2,180
3343781,4726934,2,252
3343334,3764476,2,251
3343767,3893339,2,249
3343746,3812943,2,308
3343334,3764475,2,191
3343796,2081,2,180
3343780,3687467,2,191
3343785,3764983,2,195
3343785,3764984,2,216
3343778,3747982,2,198
3343785,4044993,2,197
3343778,3747981,2,221
3343785,3687251,2,209
3343785,4044994,2,241
3343767,3893340,2,256
3343803,4439434,2,231
3343808,3781667,2,189
3343808,3781668,2,188
3343785,3687252,2,191
3343785,3687253,2,216
4723770,3343803,2,240
3343807,4037522,2,188
4723770,3343804,2,240
3343772,3764580,2,267
3343759,3764724,2,266
3343759,3764726,2,230
3343759,3764725,2,214
4472867,3343777,2,225
3343775,3764656,2,246
4472867,3343778,2,225
4723807,3343801,2,243
3343335,4473356,2,221
4723807,3343802,2,243
3343756,2537,2,180
3343787,3687256,2,194
3343815,3687041,2,207
3343787,3687255,2,180
3343335,4473355,2,194
3343787,3687254,2,217
3343808,4037522,2,188
3343766,2336,2,180
3343769,4016319,2,199
3343762,3687105,2,282
3343811,3619938,2,258
3343763,3765442,2,209
3343786,4044993,2,197
3343763,3765441,2,209
3343777,5289167,2,212
3343786,4044994,2,241
3343811,3619937,2,248
3343811,3686551,2,205
3343786,4025470,2,241
4723814,3343806,2,207
3343755,2241,2,180
3343794,3747939,2,220
3343761,4025408,2,239
3343794,3747938,2,208
3343335,4473349,2,191
3724088,3343805,2,207
3724088,3343806,2,207
3343765,3716943,2,209
3343775,5018395,2,246
3343334,4473424,2,191
3343775,5018390,2,270
3343784,4997018,2,200
4723814,3343805,2,207
3343767,5018223,2,249
3343772,4016276,2,267
3343786,4025469,2,197
3343808,4037547,2,189
3343788,3748091,2,200
3343753,3812942,2,279
3343788,3748092,2,209
3343753,3812943,2,302
3343763,3811236,2,198
3343766,3716875,2,279
3343763,3811237,2,209
3343764,4008422,2,198
3343768,4036658,2,256
3343764,4008208,2,222
3343767,4036755,2,236
3343767,4036754,2,234
3343768,3765147,2,274
3343767,4036753,2,256
4723811,3343804,2,198
3343767,4036752,2,249
4723811,3343803,2,198
3343767,5138031,2,261
3343767,5138032,2,216
3343767,4036756,2,249
3343768,4036657,2,236
3343754,3812943,2,302
3343770,1702,2,180
3343754,3812942,2,279
3343803,5325163,2,231
3343803,5325162,2,226
3343759,3764775,2,266
3343759,3764774,2,230
3343803,5325161,2,226
3343788,5231609,2,223
3343807,3686299,2,197
3343808,3663669,2,189
3343804,5325162,2,226
3343788,5231615,2,180
3343804,5325161,2,226
3343780,4037267,2,240
3343807,3663565,2,189
3343804,5325163,2,231
3343807,3686464,2,189
3343783,4037266,2,196
3343804,4439456,2,231
3343768,3765148,2,209
3343764,1982,2,180
3343764,1980,2,180
3343775,5018334,2,246
3343755,1657,2,180
4723773,3343805,2,312
3686715,3343805,2,207
3686715,3343806,2,207
4723773,3343806,2,312
3343785,3813103,2,220
3343336,3811271,2,270
3343336,3811270,2,263
3343765,3811234,2,205
3343811,3686552,2,209
3343817,3619878,2,200
3343807,3686492,2,189
3343768,3747814,2,256
3343790,3748090,2,207
3343808,3663640,2,189
3343768,3747815,2,234
3343807,3716910,2,188
3343768,3747813,2,249
3343776,4036981,2,246
3343768,3747818,2,233
3343768,3747816,2,228
3343768,3747817,2,249
3343785,4037189,2,209
3343775,2487,2,180
3343746,4726721,2,308
3343785,4037188,2,191
3724086,3343806,2,209
3343775,2488,2,180
3343785,4037187,2,195
3724086,3343805,2,209
3343785,3813102,2,195
3343807,3716908,2,189
3343758,3749896,2,252
3343771,2457,2,180
3343758,3749897,2,264
4723771,3343804,2,198
3343761,3893410,2,217
4723771,3343803,2,198
3343808,3663639,2,189
3343761,3893411,2,239
3343790,3748089,2,280
3343804,4439434,2,231
3343334,4009393,2,393
3343334,4009392,2,410
3343778,5289091,2,225
3343770,2447,2,180
3343778,5289092,2,269
3343757,3812987,2,235
3343338,3893524,2,194
3343787,4459262,2,180
3343807,3663594,2,189
3343338,3893525,2,204
3343768,3926209,2,216
3343757,3749896,2,252
3343768,3926208,2,233
3343757,3749897,2,264
3343770,4726962,2,282
3343817,3619898,2,204
3343770,4726961,2,196
3343776,5018334,2,246
3343335,5018491,2,221
3343335,5018492,2,191
4246796,3343803,2,240
4246796,3343804,2,240
3343768,3765192,2,249
3343761,1897,2,180
3343812,3686551,2,205
3343812,3686552,2,209
3343804,4439496,2,240
3343776,4036932,2,270
3343757,4726755,2,235
3343812,3619938,2,258
3343812,3619937,2,248
3343775,1678,2,180
3343769,2447,2,180
3343768,2314,2,180
3343768,2313,2,180
3343810,4035965,2,234
3343810,4035966,2,230
3343775,1677,2,180
3343810,4035968,2,307
3343786,3687252,2,191
3343786,3687251,2,209
3343786,3687253,2,216
3343784,3687076,2,219
3343755,3749893,2,187
4723813,3343806,2,312
3343755,3749894,2,227
4723813,3343805,2,312
3343807,3619744,2,189
3343763,4037793,2,209
3343766,4008206,2,205
3343807,3619743,2,200
3343765,2336,2,180
3343757,3812986,2,212
3343763,4037204,2,198
3343795,2081,2,180
3343771,3807571,2,198
3343757,3764722,2,232
3343757,3764721,2,189
3343771,3749785,2,253
3343808,3686299,2,197
3343774,2001,2,180
3343806,3716907,2,227
3343811,4037517,2,209
3343767,3764799,2,256
3343788,4459262,2,180
3343767,3764798,2,249
3343806,3716913,2,202
3343753,3764462,2,302
3343772,3749785,2,253
3343758,3764721,2,189
3343766,1869,2,180
3343758,3764722,2,232
3343782,4997016,2,252
3343771,4036824,2,253
3343816,3687041,2,207
3343801,4035979,2,243
3343753,3764461,2,279
3343786,4459257,2,209
3343786,4459258,2,241
3343786,3687300,2,205
3343772,3749775,2,198
3343778,4997014,2,221
3343787,3748092,2,209
3343757,3764743,2,252
3343787,3748091,2,200
3343761,2293,2,180
3343818,3619770,2,200
3343818,3619772,2,257
3343818,3619771,2,295
4117983,3343805,2,221
4117983,3343806,2,221
3343816,3730093,2,203
3343816,3730094,2,241
3343758,3764743,2,252
3343777,1766,2,180
3343787,5231615,2,180
3343777,1767,2,180
3343819,4037564,2,197
3343773,3749774,2,198
3343768,4016361,2,249
3343768,4459244,2,249
3343768,4459242,2,249
3343768,4459243,2,234
3343754,4726721,2,302
3343767,4016334,2,233
3343767,4016335,2,216
3343767,4016336,2,229
3343767,4016337,2,207
3343768,2102,2,180
3343758,3813051,2,212
3343758,3813050,2,232
3343762,3893411,2,239
3343762,3893410,2,217
3343802,4035979,2,243
3343785,4459257,2,209
3343752,3812943,2,308
3343752,3812942,2,319
3343785,4459258,2,241
3343757,3764765,2,212
3343765,3765443,2,209
3343817,3619293,2,200
3343758,3764765,2,212
3343769,4036825,2,196
3343786,4036642,2,195
3343769,4036826,2,282
3343802,4035980,2,264
3343783,3687076,2,219
3343786,4036643,2,191
3343765,4008206,2,205
3343768,4016337,2,207
3343777,4726956,2,185
3343758,3764777,2,232
3343768,4016334,2,233
3343777,4726955,2,197
4246794,3343802,2,264
3343768,4016336,2,229
4246794,3343801,2,264
3343758,3764776,2,252
3343768,4016335,2,216
3343767,4016361,2,249
3343763,4009637,2,209
3343768,5018187,2,209
3343763,4009638,2,209
3343768,5018186,2,253
3343775,4726958,2,194
3343775,4726957,2,281
3343785,4036642,2,195
3343785,4036643,2,191
3343746,3764461,2,319
3343788,5138083,2,228
3343746,3764462,2,308
3343788,5138082,2,228
3343808,4035969,2,188
3343764,3716942,2,209
3343757,3764776,2,252
3343768,4008283,2,225
3343785,4025470,2,241
3343757,3764777,2,232
3343771,3749775,2,198
3343770,4036656,2,282
3343770,4036655,2,196
3343766,4008281,2,201
4036291,3343778,2,269
4036291,3343777,2,269
3343800,4036199,2,234
3343770,4016531,2,199
3343792,1698,2,180
3343790,3748062,2,199
3343790,3748063,2,274
3343775,4036865,2,246
3343808,4035970,2,189
3343806,4035994,2,240
3343813,3785845,2,311
3343813,3785846,2,311
3343813,3785841,2,248
3343813,3785842,2,277
3343808,3686492,2,189
3343796,3747850,2,227
3343805,4458842,2,197
3343772,3764552,2,267
3343796,3747848,2,218
3343796,3747849,2,205
3343785,4025469,2,197
3343763,2172,2,180
4723894,3343806,2,202
3343811,4035960,2,205
3343774,3807570,2,198
3343813,3619864,2,277
3343813,3619865,2,248
3343758,3812986,2,212
3343763,2170,2,180
3343758,3812987,2,235
4723894,3343805,2,202
3343786,3748056,2,264
3343786,3748055,2,287
3343768,5138031,2,261
3343768,5138223,2,229
3343795,3747943,2,233
3343795,3747942,2,189
3343783,4726936,2,200
3343768,5138032,2,216
3343786,3748057,2,216
3343793,3747939,2,220
3343793,3747938,2,208
3343806,4035973,2,312
3343806,4035972,2,218
3343783,3747871,2,214
3343754,3764461,2,279
3343754,3764462,2,302
4022887,3343764,2,222
4022887,3343763,2,222
3343778,4044990,2,198
3343787,3673591,2,180
3343811,4035959,2,209
3343788,3748059,2,190
3343814,3785846,2,311
3343814,3785845,2,311
3343788,3748058,2,217
3343814,3785842,2,277
3343814,3785841,2,248
3343765,1869,2,180
3343768,3811286,2,229
3343806,4458842,2,197
3343810,4037550,2,230
3343777,4726932,2,212
3343808,3619743,2,200
3343808,3619744,2,189
3343786,3813077,2,287
3343786,3813078,2,264
3343786,3813079,2,241
3343756,1657,2,180
3343806,3716953,2,202
3343810,4037549,2,307
3343783,4044992,2,200
3343776,3807568,2,194
3343776,3807569,2,194
3343806,4739153,2,202
3343811,4037553,2,205
3343761,4023034,2,228
3343790,3747934,2,242
3343761,4023035,2,266
3343790,3747935,2,240
3343808,3686464,2,189
3343752,3764462,2,308
3343752,3764461,2,319
3343809,3686545,2,230
3343812,4037517,2,209
3343809,3686543,2,307
3343782,4044991,2,252
3343809,3686546,2,234
3343765,4008281,2,201
3343818,3619739,2,200
3343768,3811232,2,261
3343810,4037520,2,234
3343818,3619730,2,204
3343763,3716942,2,209
3343757,3813127,2,235
3343757,3813126,2,212
3343769,3749776,2,213
3343787,3748058,2,217
3343801,4035980,2,264
3343787,3748059,2,190
3343777,3926395,2,269
3343777,3926396,2,225
3343777,3926397,2,225
3343807,3663714,2,189
3343771,4036654,2,253
3343334,3813503,2,243
3343334,3813502,2,217
3343335,4009393,2,393
3343335,4009392,2,410
3343334,4473039,2,194
3343818,3619293,2,200
3343800,3813542,2,261
3343783,4726951,2,196
3343800,3813543,2,213
3343796,3747851,2,207
3343791,3747937,2,221
3343791,3747936,2,197
