route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1382497,1539815,10015398150912430,102,102,0,
1382497,2025600,10020256000912430,102,102,0,
1382497,2025601,10020256010912430,102,102,0,
1382497,2025602,10020256020912430,102,102,0,
1382497,2025603,10020256030912430,102,102,0,
1382497,2025605,10020256050912430,102,102,0,
1382497,2025606,10020256060912430,102,102,0,
1382497,2025608,10020256080912430,102,102,0,
1382497,1539815,10115398150912430,102,102,0,
1382497,2025600,10120256000912430,102,102,0,
1382497,2025601,10120256010912430,102,102,0,
1382497,2025602,10120256020912430,102,102,0,
1382497,2025603,10120256030912430,102,102,0,
1382497,2025605,10120256050912430,102,102,0,
1382497,2025606,10120256060912430,102,102,0,
1382497,2025608,10120256080912430,102,102,0,
1382497,1539815,1015398150912430,102,102,0,
1382497,2025600,1020256000912430,102,102,0,
1382497,2025601,1020256010912430,102,102,0,
1382497,2025602,1020256020912430,102,102,0,
1382497,2025603,1020256030912430,102,102,0,
1382497,2025605,1020256050912430,102,102,0,
1382497,2025606,1020256060912430,102,102,0,
1382497,2025608,1020256080912430,102,102,0,
1382497,1539815,10215398150912430,102,102,0,
1382497,2025600,10220256000912430,102,102,0,
1382497,2025601,10220256010912430,102,102,0,
1382497,2025602,10220256020912430,102,102,0,
1382497,2025603,10220256030912430,102,102,0,
1382497,2025605,10220256050912430,102,102,0,
1382497,2025606,10220256060912430,102,102,0,
1382497,2025608,10220256080912430,102,102,0,
1382497,1539815,10315398150912430,102,102,0,
1382497,2025600,10320256000912430,102,102,0,
1382497,2025601,10320256010912430,102,102,0,
1382497,2025602,10320256020912430,102,102,0,
1382497,2025603,10320256030912430,102,102,0,
1382497,2025605,10320256050912430,102,102,0,
1382497,2025606,10320256060912430,102,102,0,
1382497,2025608,10320256080912430,102,102,0,
1382497,1539815,10415398150912430,102,102,0,
1382497,2025600,10420256000912430,102,102,0,
1382497,2025601,10420256010912430,102,102,0,
1382497,2025602,10420256020912430,102,102,0,
1382497,2025603,10420256030912430,102,102,0,
1382497,2025605,10420256050912430,102,102,0,
1382497,2025606,10420256060912430,102,102,0,
1382497,2025608,10420256080912430,102,102,0,
1382497,1539815,10515398150912430,102,102,0,
1382497,2025600,10520256000912430,102,102,0,
1382497,2025601,10520256010912430,102,102,0,
1382497,2025602,10520256020912430,102,102,0,
1382497,2025603,10520256030912430,102,102,0,
1382497,2025605,10520256050912430,102,102,0,
1382497,2025606,10520256060912430,102,102,0,
1382497,2025608,10520256080912430,102,102,0,
1382497,1539815,10615398150912430,102,102,0,
1382497,2025600,10620256000912430,102,102,0,
1382497,2025601,10620256010912430,102,102,0,
1382497,2025602,10620256020912430,102,102,0,
1382497,2025603,10620256030912430,102,102,0,
1382497,2025605,10620256050912430,102,102,0,
1382497,2025606,10620256060912430,102,102,0,
1382497,2025608,10620256080912430,102,102,0,
1382497,1539815,10715398150912430,102,102,0,
1382497,2025600,10720256000912430,102,102,0,
1382497,2025601,10720256010912430,102,102,0,
1382497,2025602,10720256020912430,102,102,0,
1382497,2025603,10720256030912430,102,102,0,
1382497,2025605,10720256050912430,102,102,0,
1382497,2025606,10720256060912430,102,102,0,
1382497,2025608,10720256080912430,102,102,0,
1382497,1539815,10815398150912430,102,102,0,
1382497,2025600,10820256000912430,102,102,0,
1382497,2025601,10820256010912430,102,102,0,
1382497,2025602,10820256020912430,102,102,0,
1382497,2025603,10820256030912430,102,102,0,
1382497,2025605,10820256050912430,102,102,0,
1382497,2025606,10820256060912430,102,102,0,
1382497,2025608,10820256080912430,102,102,0,
1382497,1539815,10915398150912430,102,102,0,
1382497,2025600,10920256000912430,102,102,0,
1382497,2025601,10920256010912430,102,102,0,
1382497,2025602,10920256020912430,102,102,0,
1382497,2025603,10920256030912430,102,102,0,
1382497,2025605,10920256050912430,102,102,0,
1382497,2025606,10920256060912430,102,102,0,
1382497,2025608,10920256080912430,102,102,0,
1382497,1539815,11015398150912430,102,102,0,
1382497,2025600,11020256000912430,102,102,0,
1382497,2025601,11020256010912430,102,102,0,
1382497,2025602,11020256020912430,102,102,0,
1382497,2025603,11020256030912430,102,102,0,
1382497,2025605,11020256050912430,102,102,0,
1382497,2025606,11020256060912430,102,102,0,
1382497,2025608,11020256080912430,102,102,0,
1382497,1539815,11115398150912430,102,102,0,
1382497,2025600,11120256000912430,102,102,0,
1382497,2025601,11120256010912430,102,102,0,
1382497,2025602,11120256020912430,102,102,0,
1382497,2025603,11120256030912430,102,102,0,
1382497,2025605,11120256050912430,102,102,0,
1382497,2025606,11120256060912430,102,102,0,
1382497,2025608,11120256080912430,102,102,0,
1382497,1539815,1115398150912430,102,102,0,
1382497,2025600,1120256000912430,102,102,0,
1382497,2025601,1120256010912430,102,102,0,
1382497,2025602,1120256020912430,102,102,0,
1382497,2025603,1120256030912430,102,102,0,
1382497,2025605,1120256050912430,102,102,0,
1382497,2025606,1120256060912430,102,102,0,
1382497,2025608,1120256080912430,102,102,0,
1382497,1539815,11215398150912430,102,102,0,
1382497,2025600,11220256000912430,102,102,0,
1382497,2025601,11220256010912430,102,102,0,
1382497,2025602,11220256020912430,102,102,0,
1382497,2025603,11220256030912430,102,102,0,
1382497,2025605,11220256050912430,102,102,0,
1382497,2025606,11220256060912430,102,102,0,
1382497,2025608,11220256080912430,102,102,0,
1382497,1539815,11315398150912430,102,102,0,
1382497,2025600,11320256000912430,102,102,0,
1382497,2025601,11320256010912430,102,102,0,
1382497,2025602,11320256020912430,102,102,0,
1382497,2025603,11320256030912430,102,102,0,
1382497,2025605,11320256050912430,102,102,0,
1382497,2025606,11320256060912430,102,102,0,
1382497,2025608,11320256080912430,102,102,0,
1382497,1539815,11415398150912430,102,102,0,
1382497,2025600,11420256000912430,102,102,0,
1382497,2025601,11420256010912430,102,102,0,
1382497,2025602,11420256020912430,102,102,0,
1382497,2025603,11420256030912430,102,102,0,
1382497,2025605,11420256050912430,102,102,0,
1382497,2025606,11420256060912430,102,102,0,
1382497,2025608,11420256080912430,102,102,0,
1382497,1539815,11515398150912430,102,102,0,
1382497,2025600,11520256000912430,102,102,0,
1382497,2025601,11520256010912430,102,102,0,
1382497,2025602,11520256020912430,102,102,0,
1382497,2025603,11520256030912430,102,102,0,
1382497,2025605,11520256050912430,102,102,0,
1382497,2025606,11520256060912430,102,102,0,
1382497,2025608,11520256080912430,102,102,0,
1382497,1539815,115398150912430,102,102,0,
1382497,1539815,11615398150912430,102,102,0,
1382497,2025600,11620256000912430,102,102,0,
1382497,2025601,11620256010912430,102,102,0,
1382497,2025602,11620256020912430,102,102,0,
1382497,2025603,11620256030912430,102,102,0,
1382497,2025605,11620256050912430,102,102,0,
1382497,2025606,11620256060912430,102,102,0,
1382497,2025608,11620256080912430,102,102,0,
1382497,1539815,11715398150912430,102,102,0,
1382497,2025600,11720256000912430,102,102,0,
1382497,2025601,11720256010912430,102,102,0,
1382497,2025602,11720256020912430,102,102,0,
1382497,2025603,11720256030912430,102,102,0,
1382497,2025605,11720256050912430,102,102,0,
1382497,2025606,11720256060912430,102,102,0,
1382497,2025608,11720256080912430,102,102,0,
1382497,1539815,11815398150912430,102,102,0,
1382497,2025600,11820256000912430,102,102,0,
1382497,2025601,11820256010912430,102,102,0,
1382497,2025602,11820256020912430,102,102,0,
1382497,2025603,11820256030912430,102,102,0,
1382497,2025605,11820256050912430,102,102,0,
1382497,2025606,11820256060912430,102,102,0,
1382497,2025608,11820256080912430,102,102,0,
1382497,1539815,11915398150912430,102,102,0,
1382497,2025600,11920256000912430,102,102,0,
1382497,2025601,11920256010912430,102,102,0,
1382497,2025602,11920256020912430,102,102,0,
1382497,2025603,11920256030912430,102,102,0,
1382497,2025605,11920256050912430,102,102,0,
1382497,2025606,11920256060912430,102,102,0,
1382497,2025608,11920256080912430,102,102,0,
1382497,1539815,12015398150912430,102,102,0,
1382497,2025600,12020256000912430,102,102,0,
1382497,2025601,12020256010912430,102,102,0,
1382497,2025602,12020256020912430,102,102,0,
1382497,2025603,12020256030912430,102,102,0,
1382497,2025605,12020256050912430,102,102,0,
1382497,2025606,12020256060912430,102,102,0,
1382497,2025608,12020256080912430,102,102,0,
1382497,2025600,120256000912430,102,102,0,
1382497,2025601,120256010912430,102,102,0,
1382497,2025602,120256020912430,102,102,0,
1382497,2025603,120256030912430,102,102,0,
1382497,2025605,120256050912430,102,102,0,
1382497,2025606,120256060912430,102,102,0,
1382497,2025608,120256080912430,102,102,0,
1382497,1539815,12115398150912430,102,102,0,
1382497,2025600,12120256000912430,102,102,0,
1382497,2025601,12120256010912430,102,102,0,
1382497,2025602,12120256020912430,102,102,0,
1382497,2025603,12120256030912430,102,102,0,
1382497,2025605,12120256050912430,102,102,0,
1382497,2025606,12120256060912430,102,102,0,
1382497,2025608,12120256080912430,102,102,0,
1382497,1539815,1215398150912430,102,102,0,
1382497,2025600,1220256000912430,102,102,0,
1382497,2025601,1220256010912430,102,102,0,
1382497,2025602,1220256020912430,102,102,0,
1382497,2025603,1220256030912430,102,102,0,
1382497,2025605,1220256050912430,102,102,0,
1382497,2025606,1220256060912430,102,102,0,
1382497,2025608,1220256080912430,102,102,0,
1382497,1539815,12215398150912430,102,102,0,
1382497,2025600,12220256000912430,102,102,0,
1382497,2025601,12220256010912430,102,102,0,
1382497,2025602,12220256020912430,102,102,0,
1382497,2025603,12220256030912430,102,102,0,
1382497,2025605,12220256050912430,102,102,0,
1382497,2025606,12220256060912430,102,102,0,
